Fields group,Management of the resource,,,,,,,,,,,Authority list of monuments,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Monument dimensions,,,,,,,,,,Location,,,,,Rights,,,
Fields,Identifier of the resource,Origin of the metadata,DHARMA import,Editor of the metadata,Date of the edition,Contributor of the metadata,Reviewer,Date of review,Project,Corpus,Distribution rights of the metadata,Identifier of the monument,Name of the monument,Language,Name of the monument,Monument type 1,Monument type 2,Material type 1,Material type 2,Iconography and decoration,Height,Width,Depth,Diameter,Circumference,Condition,Date (notBefore),Date (notAfter),History of the monument,Remarks,Name of the place,Place ID,Location coordinates (latitude),Location coordinates (longitude),Inventory number,Governmental rights holder,Institution or private person,Distribution rights of the artefact,Bibliographical references
Description of the fields,"Identifier of the monument. 
 Syntax: MON00001",Origin of the metadata: database or publication,Date of conversion of previously available metadata to the DHARMA model,"Person(s) who supplied metadata (use the DHARMA members' Ids and separate them by $, if more than one editor)",Start date of metadata input/editing for DHARMA (YYYY-MM-DD),"Person(s) who entered/edited metadata (use the DHARMA members' Ids and separate them by $, if more than one editor)","Validating person (use the DHARMA members' Ids and separate them by $, if more than one editor)",Date of metadata validation (YYYY-MM-DD),Project responsible for making these metadata available,Corpus to which the inscription pertains,Licence applicable to metadata,"Identifier of the monument. 
 Syntax: MON00001",Name of the monument,Define the language of the name,Normalized syntax,Monument type,Monument type,Material type,Material type,Iconography and/or decoration observed on the monument (free text),Global height,Global width,Global depth,Global diameter,Global circumference,State of preservation of the monument,Gregorian calendar,Gregorian calendar,Description of what is known or recorded about the origin and subsequent history of the monument (free text),Remarks on monument-related metadata (free text),,ID of the place (from places' authority list),Coordindates if you have a specific topographic data,Coordindates if you have a specific topographic data,Inventory number(s) of the monument,The governmental holder of (property) rights to the monument,Institution or private person authorizing access to the monument,Licence applicable to the monument,
,MON01023,,,,,,,,,DHARMA,CC0,MON01023,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01024,,,,,,,,,DHARMA,CC0,MON01024,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01025,,,,,,,,,DHARMA,CC0,MON01025,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01026,,,,,,,,,DHARMA,CC0,MON01026,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01027,,,,,,,,,DHARMA,CC0,MON01027,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01028,,,,,,,,,DHARMA,CC0,MON01028,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01029,,,,,,,,,DHARMA,CC0,MON01029,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01030,,,,,,,,,DHARMA,CC0,MON01030,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01031,,,,,,,,,DHARMA,CC0,MON01031,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01032,,,,,,,,,DHARMA,CC0,MON01032,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01033,,,,,,,,,DHARMA,CC0,MON01033,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01034,,,,,,,,,DHARMA,CC0,MON01034,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01035,,,,,,,,,DHARMA,CC0,MON01035,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01036,,,,,,,,,DHARMA,CC0,MON01036,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01037,,,,,,,,,DHARMA,CC0,MON01037,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01038,,,,,,,,,DHARMA,CC0,MON01038,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01039,,,,,,,,,DHARMA,CC0,MON01039,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01040,,,,,,,,,DHARMA,CC0,MON01040,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01041,,,,,,,,,DHARMA,CC0,MON01041,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01042,,,,,,,,,DHARMA,CC0,MON01042,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01043,,,,,,,,,DHARMA,CC0,MON01043,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01044,,,,,,,,,DHARMA,CC0,MON01044,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01045,,,,,,,,,DHARMA,CC0,MON01045,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01046,,,,,,,,,DHARMA,CC0,MON01046,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01047,,,,,,,,,DHARMA,CC0,MON01047,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01048,,,,,,,,,DHARMA,CC0,MON01048,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01049,,,,,,,,,DHARMA,CC0,MON01049,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01050,,,,,,,,,DHARMA,CC0,MON01050,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01051,,,,,,,,,DHARMA,CC0,MON01051,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01052,,,,,,,,,DHARMA,CC0,MON01052,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01053,,,,,,,,,DHARMA,CC0,MON01053,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01054,,,,,,,,,DHARMA,CC0,MON01054,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01055,,,,,,,,,DHARMA,CC0,MON01055,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01056,,,,,,,,,DHARMA,CC0,MON01056,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01057,,,,,,,,,DHARMA,CC0,MON01057,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01058,,,,,,,,,DHARMA,CC0,MON01058,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01059,,,,,,,,,DHARMA,CC0,MON01059,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01060,,,,,,,,,DHARMA,CC0,MON01060,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01061,,,,,,,,,DHARMA,CC0,MON01061,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01062,,,,,,,,,DHARMA,CC0,MON01062,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01063,,,,,,,,,DHARMA,CC0,MON01063,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01064,,,,,,,,,DHARMA,CC0,MON01064,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01065,,,,,,,,,DHARMA,CC0,MON01065,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01066,,,,,,,,,DHARMA,CC0,MON01066,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01067,,,,,,,,,DHARMA,CC0,MON01067,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01068,,,,,,,,,DHARMA,CC0,MON01068,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01069,,,,,,,,,DHARMA,CC0,MON01069,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01070,,,,,,,,,DHARMA,CC0,MON01070,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01071,,,,,,,,,DHARMA,CC0,MON01071,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01072,,,,,,,,,DHARMA,CC0,MON01072,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01073,,,,,,,,,DHARMA,CC0,MON01073,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01074,,,,,,,,,DHARMA,CC0,MON01074,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01075,,,,,,,,,DHARMA,CC0,MON01075,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01076,,,,,,,,,DHARMA,CC0,MON01076,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01077,,,,,,,,,DHARMA,CC0,MON01077,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01078,,,,,,,,,DHARMA,CC0,MON01078,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01079,,,,,,,,,DHARMA,CC0,MON01079,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01080,,,,,,,,,DHARMA,CC0,MON01080,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01081,,,,,,,,,DHARMA,CC0,MON01081,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01082,,,,,,,,,DHARMA,CC0,MON01082,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01083,,,,,,,,,DHARMA,CC0,MON01083,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01084,,,,,,,,,DHARMA,CC0,MON01084,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01085,,,,,,,,,DHARMA,CC0,MON01085,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01086,,,,,,,,,DHARMA,CC0,MON01086,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01087,,,,,,,,,DHARMA,CC0,MON01087,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01088,,,,,,,,,DHARMA,CC0,MON01088,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01089,,,,,,,,,DHARMA,CC0,MON01089,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01090,,,,,,,,,DHARMA,CC0,MON01090,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01091,,,,,,,,,DHARMA,CC0,MON01091,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01092,,,,,,,,,DHARMA,CC0,MON01092,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01093,,,,,,,,,DHARMA,CC0,MON01093,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01094,,,,,,,,,DHARMA,CC0,MON01094,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01095,,,,,,,,,DHARMA,CC0,MON01095,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01096,,,,,,,,,DHARMA,CC0,MON01096,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01097,,,,,,,,,DHARMA,CC0,MON01097,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01098,,,,,,,,,DHARMA,CC0,MON01098,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01099,,,,,,,,,DHARMA,CC0,MON01099,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01100,,,,,,,,,DHARMA,CC0,MON01100,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01101,,,,,,,,,DHARMA,CC0,MON01101,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01102,,,,,,,,,DHARMA,CC0,MON01102,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01103,,,,,,,,,DHARMA,CC0,MON01103,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01104,,,,,,,,,DHARMA,CC0,MON01104,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01105,,,,,,,,,DHARMA,CC0,MON01105,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01106,,,,,,,,,DHARMA,CC0,MON01106,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01107,,,,,,,,,DHARMA,CC0,MON01107,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01108,,,,,,,,,DHARMA,CC0,MON01108,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01109,,,,,,,,,DHARMA,CC0,MON01109,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01110,,,,,,,,,DHARMA,CC0,MON01110,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01111,,,,,,,,,DHARMA,CC0,MON01111,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01112,,,,,,,,,DHARMA,CC0,MON01112,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01113,,,,,,,,,DHARMA,CC0,MON01113,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01114,,,,,,,,,DHARMA,CC0,MON01114,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01115,,,,,,,,,DHARMA,CC0,MON01115,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01116,,,,,,,,,DHARMA,CC0,MON01116,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01117,,,,,,,,,DHARMA,CC0,MON01117,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01118,,,,,,,,,DHARMA,CC0,MON01118,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01119,,,,,,,,,DHARMA,CC0,MON01119,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01120,,,,,,,,,DHARMA,CC0,MON01120,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01121,,,,,,,,,DHARMA,CC0,MON01121,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01122,,,,,,,,,DHARMA,CC0,MON01122,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01123,,,,,,,,,DHARMA,CC0,MON01123,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01124,,,,,,,,,DHARMA,CC0,MON01124,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01125,,,,,,,,,DHARMA,CC0,MON01125,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01126,,,,,,,,,DHARMA,CC0,MON01126,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01127,,,,,,,,,DHARMA,CC0,MON01127,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01128,,,,,,,,,DHARMA,CC0,MON01128,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01129,,,,,,,,,DHARMA,CC0,MON01129,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01130,,,,,,,,,DHARMA,CC0,MON01130,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01131,,,,,,,,,DHARMA,CC0,MON01131,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01132,,,,,,,,,DHARMA,CC0,MON01132,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01133,,,,,,,,,DHARMA,CC0,MON01133,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01134,,,,,,,,,DHARMA,CC0,MON01134,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01135,,,,,,,,,DHARMA,CC0,MON01135,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01136,,,,,,,,,DHARMA,CC0,MON01136,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01137,,,,,,,,,DHARMA,CC0,MON01137,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01138,,,,,,,,,DHARMA,CC0,MON01138,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01139,,,,,,,,,DHARMA,CC0,MON01139,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01140,,,,,,,,,DHARMA,CC0,MON01140,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01141,,,,,,,,,DHARMA,CC0,MON01141,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01142,,,,,,,,,DHARMA,CC0,MON01142,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01143,,,,,,,,,DHARMA,CC0,MON01143,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01144,,,,,,,,,DHARMA,CC0,MON01144,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01145,,,,,,,,,DHARMA,CC0,MON01145,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01146,,,,,,,,,DHARMA,CC0,MON01146,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01147,,,,,,,,,DHARMA,CC0,MON01147,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01148,,,,,,,,,DHARMA,CC0,MON01148,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01149,,,,,,,,,DHARMA,CC0,MON01149,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01150,,,,,,,,,DHARMA,CC0,MON01150,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01151,,,,,,,,,DHARMA,CC0,MON01151,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01152,,,,,,,,,DHARMA,CC0,MON01152,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01153,,,,,,,,,DHARMA,CC0,MON01153,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01154,,,,,,,,,DHARMA,CC0,MON01154,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01155,,,,,,,,,DHARMA,CC0,MON01155,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01156,,,,,,,,,DHARMA,CC0,MON01156,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01157,,,,,,,,,DHARMA,CC0,MON01157,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01158,,,,,,,,,DHARMA,CC0,MON01158,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01159,,,,,,,,,DHARMA,CC0,MON01159,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01160,,,,,,,,,DHARMA,CC0,MON01160,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01161,,,,,,,,,DHARMA,CC0,MON01161,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01162,,,,,,,,,DHARMA,CC0,MON01162,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01163,,,,,,,,,DHARMA,CC0,MON01163,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01164,,,,,,,,,DHARMA,CC0,MON01164,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01165,,,,,,,,,DHARMA,CC0,MON01165,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01166,,,,,,,,,DHARMA,CC0,MON01166,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01167,,,,,,,,,DHARMA,CC0,MON01167,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01168,,,,,,,,,DHARMA,CC0,MON01168,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01169,,,,,,,,,DHARMA,CC0,MON01169,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01170,,,,,,,,,DHARMA,CC0,MON01170,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01171,,,,,,,,,DHARMA,CC0,MON01171,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01172,,,,,,,,,DHARMA,CC0,MON01172,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01173,,,,,,,,,DHARMA,CC0,MON01173,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01174,,,,,,,,,DHARMA,CC0,MON01174,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01175,,,,,,,,,DHARMA,CC0,MON01175,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01176,,,,,,,,,DHARMA,CC0,MON01176,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01177,,,,,,,,,DHARMA,CC0,MON01177,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01178,,,,,,,,,DHARMA,CC0,MON01178,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01179,,,,,,,,,DHARMA,CC0,MON01179,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01180,,,,,,,,,DHARMA,CC0,MON01180,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01181,,,,,,,,,DHARMA,CC0,MON01181,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01182,,,,,,,,,DHARMA,CC0,MON01182,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01183,,,,,,,,,DHARMA,CC0,MON01183,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01184,,,,,,,,,DHARMA,CC0,MON01184,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01185,,,,,,,,,DHARMA,CC0,MON01185,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01186,,,,,,,,,DHARMA,CC0,MON01186,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01187,,,,,,,,,DHARMA,CC0,MON01187,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01188,,,,,,,,,DHARMA,CC0,MON01188,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01189,,,,,,,,,DHARMA,CC0,MON01189,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01190,,,,,,,,,DHARMA,CC0,MON01190,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01191,,,,,,,,,DHARMA,CC0,MON01191,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01192,,,,,,,,,DHARMA,CC0,MON01192,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01193,,,,,,,,,DHARMA,CC0,MON01193,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01194,,,,,,,,,DHARMA,CC0,MON01194,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01195,,,,,,,,,DHARMA,CC0,MON01195,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01196,,,,,,,,,DHARMA,CC0,MON01196,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01197,,,,,,,,,DHARMA,CC0,MON01197,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01198,,,,,,,,,DHARMA,CC0,MON01198,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01199,,,,,,,,,DHARMA,CC0,MON01199,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01200,,,,,,,,,DHARMA,CC0,MON01200,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01201,,,,,,,,,DHARMA,CC0,MON01201,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01202,,,,,,,,,DHARMA,CC0,MON01202,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01203,,,,,,,,,DHARMA,CC0,MON01203,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01204,,,,,,,,,DHARMA,CC0,MON01204,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01205,,,,,,,,,DHARMA,CC0,MON01205,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01206,,,,,,,,,DHARMA,CC0,MON01206,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01207,,,,,,,,,DHARMA,CC0,MON01207,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01208,,,,,,,,,DHARMA,CC0,MON01208,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01209,,,,,,,,,DHARMA,CC0,MON01209,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01210,,,,,,,,,DHARMA,CC0,MON01210,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01211,,,,,,,,,DHARMA,CC0,MON01211,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01212,,,,,,,,,DHARMA,CC0,MON01212,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01213,,,,,,,,,DHARMA,CC0,MON01213,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01214,,,,,,,,,DHARMA,CC0,MON01214,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MON01215,,,,,,,,,DHARMA,CC0,MON01215,,,,,,,,,,,,,,,,,,,,,,,,,,,
